Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2018,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112906249,0.112906249,0.140650707,0.140650707,0.159235865,0.159235865,0.3354308653,0.3354308653,0.2404812294,0.2404812294,0.9474135237,0.9474135237,0.9715838123,0.9715838123,0.8122505047,0.8122505047,0.2061432913,0.2061432913,0.3908652216,0.3908652216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1059853095,0.1059853095,0.6542041841,0.6542041841,0.8997081353,0.8997081353,0.300501024,0.300501024,0.6093082221,0.6093082221,0.7781817417,0.7781817417,0.5071387759,0.5071387759,0.5239281921,0.5239281921,0.7469151573,0.7469151573,0.4131269242,0.4131269242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176629868,0.176629868,0.6093422465,0.6093422465,0.8777619132,0.8777619132,0.6996644674,0.6996644674,0.5449808215,0.5449808215,0.4225004369,0.4225004369,0.7305275911,0.7305275911,0.5818093838,0.5818093838,0.601209214,0.601209214,0.1816399062,0.1816399062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422154556,0.422154556,0.7139648699,0.7139648699,0.9592519913,0.9592519913,0.9976260452,0.9976260452,0.9972025525,0.9972025525,0.9727782891,0.9727782891,0.9511470441,0.9511470441,0.8967535516,0.8967535516,0.7564599998,0.7564599998,0.4384236409,0.4384236409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4408420891,0.4408420891,0.7711551052,0.7711551052,0.9651138468,0.9651138468,0.9986549301,0.9986549301,0.9955295199,0.9955295199,0.9780487446,0.9780487446,0.9583040402,0.9583040402,0.911355241,0.911355241,0.77023383,0.77023383,0.4736443,0.4736443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4042603545,0.4042603545,0.7493831321,0.7493831321,0.9639313489,0.9639313489,0.9959303632,0.9959303632,1,1,0.9698399123,0.9698399123,0.3606219856,0.3606219856,0.8901897674,0.8901897674,0.3477549351,0.3477549351,0.1213309045,0.1213309045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1671158286,0.1671158286,0.3862609593,0.3862609593,0.5126323025,0.5126323025,0.4438068398,0.4438068398,0.273257771,0.273257771,0.4423148007,0.4423148007,0.2230250162,0.2230250162,0.4620116899,0.4620116899,0.7020059078,0.7020059078,0.138414561,0.138414561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497793046,0.1497793046,0.2184537716,0.2184537716,0.2927547419,0.2927547419,0.4077099022,0.4077099022,0.3335332517,0.3335332517,0.4403800421,0.4403800421,0.4614957878,0.4614957878,0.2901009416,0.2901009416,0.2543265309,0.2543265309,0.2831621847,0.2831621847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4846862148,0.4846862148,0.8275726451,0.8275726451,1,1,1,1,1,1,0.9924572602,0.9924572602,0.960159375,0.960159375,0.9222619643,0.9222619643,0.7764919988,0.7764919988,0.5062952132,0.5062952132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781066263,0.4781066263,0.8072521435,0.8072521435,0.9844779413,0.9844779413,1,1,1,1,0.9984962839,0.9984962839,0.9894060392,0.9894060392,0.9429161664,0.9429161664,0.7928481579,0.7928481579,0.4917730482,0.4917730482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4434995132,0.4434995132,0.8050835429,0.8050835429,0.9952259178,0.9952259178,1,1,0.9518166598,0.9518166598,0.9853993173,0.9853993173,0.8889264365,0.8889264365,0.9351484429,0.9351484429,0.8093519908,0.8093519908,0.5095071942,0.5095071942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3355867936,0.3355867936,0.3178623112,0.3178623112,0.4668220111,0.4668220111,0.5454388419,0.5454388419,0.3394184611,0.3394184611,0.562230372,0.562230372,0.4106553255,0.4106553255,0.589491845,0.589491845,0.4830937132,0.4830937132,0.4657453109,0.4657453109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4349497325,0.4349497325,0.7543090154,0.7543090154,0.9705084207,0.9705084207,1,1,0.9553185527,0.9553185527,0.1205112997,0.1205112997,0.1956268416,0.1956268416,0.1342014782,0.1342014782,0.6145114342,0.6145114342,0.0450050714,0.0450050714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1697795946,0.1697795946,0.1582464403,0.1582464403,0.2002023141,0.2002023141,0.1543839696,0.1543839696,0.2996800099,0.2996800099,0.3230266671,0.3230266671,0.8425131688,0.8425131688,0.3879471789,0.3879471789,0.1258834257,0.1258834257,0.0925008979,0.0925008979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5409256803,0.5409256803,0.8858875972,0.8858875972,1,1,1,1,1,1,1,1,0.9837696707,0.9837696707,0.979001427,0.979001427,0.846794401,0.846794401,0.5646976421,0.5646976421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1829749097,0.1829749097,0.4732375175,0.4732375175,0.2168407345,0.2168407345,0.3421601408,0.3421601408,0.4945890178,0.4945890178,0.2754582821,0.2754582821,0.3723458978,0.3723458978,0.2804089286,0.2804089286,0.1816608443,0.1816608443,0.1324356335,0.1324356335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4238647336,0.4238647336,0.6004155805,0.6004155805,0.3333108853,0.3333108853,0.2607303603,0.2607303603,0.237175631,0.237175631,0.3722268125,0.3722268125,0.2522304082,0.2522304082,0.2269255378,0.2269255378,0.1995789031,0.1995789031,0.136999731,0.136999731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5108726989,0.5108726989,0.8515378814,0.8515378814,1,1,0.7187587829,0.7187587829,0.9493766695,0.9493766695,0.7429589686,0.7429589686,0.8906064149,0.8906064149,0.9506750314,0.9506750314,0.8393598748,0.8393598748,0.5247063234,0.5247063234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4588695695,0.4588695695,0.8670022597,0.8670022597,1,1,1,1,1,1,0.9645458008,0.9645458008,0.9602833928,0.9602833928,0.9233294034,0.9233294034,0.8006284643,0.8006284643,0.525251418,0.525251418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3914691039,0.3914691039,0.5647559265,0.5647559265,0.8304929024,0.8304929024,0.6292042243,0.6292042243,0.9408838646,0.9408838646,0.4055454288,0.4055454288,0.1864282827,0.1864282827,0.0617550072,0.0617550072,0.2466545387,0.2466545387,0.1123837031,0.1123837031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035097849,0.1035097849,0.077714279,0.077714279,0.2527223523,0.2527223523,0.251837618,0.251837618,0.1577808702,0.1577808702,0.2498013903,0.2498013903,0.1811537,0.1811537,0.0692948781,0.0692948781,0.0866620241,0.0866620241,0.0311349362,0.0311349362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4843156713,0.4843156713,0.9093754857,0.9093754857,0.9977989856,0.9977989856,1,1,1,1,1,1,1,1,0.9727592637,0.9727592637,0.8622411631,0.8622411631,0.4914892769,0.4914892769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
