nsw_demand
7971.41
7989.98
8008.56
8027.13
8045.7
8064.27
8079.06
8093.84
8108.63
8123.41
8138.19
8152.98
8172.16
8191.34
8210.52
8229.7
8248.87
8268.05
8293.73
8319.41
8345.09
8370.77
8396.45
8422.13
8433.71
8445.28
8456.86
8468.43
8480
8491.58
8521.11
8550.63
8580.16
8609.69
8639.22
8668.74
8682.25
8695.75
8709.25
8722.75
8736.25
8749.75
8755.65
8761.54
8767.44
8773.33
8779.22
8785.12
8804.71
8824.29
8843.88
8863.47
8883.05
8902.64
8928.47
8954.29
8980.11
9005.94
9031.76
9057.59
9089
9120.42
9151.83
9183.25
9214.66
9246.08
9276.42
9306.76
9337.1
9367.44
9397.78
9428.13
9457.34
9486.56
9515.78
9545
9574.22
9603.43
9626.44
9649.44
9672.44
9695.44
9718.44
9741.44
9732.26
9723.07
9713.88
9704.69
9695.51
9686.32
9679.46
9672.61
9665.75
9658.89
9652.04
9645.18
9621.03
9596.88
9572.73
9548.57
9524.42
9500.27
9486.36
9472.45
9458.55
9444.64
9430.74
9416.83
9390.63
9364.43
9338.23
9312.03
9285.83
9259.63
9229.93
9200.22
9170.52
9140.81
9111.11
9081.4
9064.62
9047.84
9031.05
9014.27
8997.49
8980.7
8972.7
8964.69
8956.69
8948.68
8940.68
8932.67
8900.06
8867.44
8834.83
8802.22
8769.6
8736.99
8693.66
8650.32
8606.99
8563.65
8520.31
8476.98
8449.57
8422.16
8394.75
8367.35
8339.94
8312.53
8277.4
8242.28
8207.15
8172.03
8136.9
8101.78
8068.54
8035.3
8002.06
7968.83
7935.59
7902.35
7858.32
7814.29
7770.25
7726.22
7682.19
7638.15
7599.72
7561.3
7522.87
7484.44
7446.01
7407.58
7374.02
7340.46
7306.89
7273.33
7239.77
7206.2
7173.25
7140.3
7107.35
7074.4
7041.45
7008.5
6971.77
6935.03
6898.3
6861.56
6824.83
6788.09
6742.98
6697.87
6652.76
6607.65
6562.53
6517.42
6479.58
6441.73
6403.88
6366.04
6328.19
6290.35
6272.46
6254.58
6236.69
6218.81
6200.92
6183.04
6172.61
6162.19
6151.76
6141.34
6130.91
6120.48
6119.71
6118.93
6118.16
6117.39
6116.61
6115.84
6120.81
6125.78
6130.76
6135.73
6140.71
6145.68
6168.7
6191.72
6214.74
6237.76
6260.78
6283.8
6298.63
6313.45
6328.28
6343.1
6357.93
6372.75
6413.66
6454.57
6495.48
6536.4
6577.31
6618.22
6660.5
6702.79
6745.07
6787.36
6829.64
6871.93
6920.63
6969.32
7018.02
7066.72
7115.42
7164.12
7205.68
7247.24
7288.8
7330.36
7371.92
7413.48
7453.18
7492.88
7532.58
7572.28
7611.97
7651.67
7682.85
7714.03
7745.21
7776.39
7807.57
7838.75
7872.55
7906.35
7940.14
7973.94
8007.74
8041.53
8066.2
8090.88
8115.55
8140.22
8164.89
8189.56
8220.38
8251.2
8282.03
8312.85
8343.67
8374.49
8404.93
8435.37
8465.81
8496.24
8526.68
8557.12
8583.92
8610.73
8637.54
8664.34
8691.15
8717.96
8748.39
8778.81
8809.24
8839.67
8870.1
8900.53
8922.55
8944.57
8966.59
8988.61
9010.62
9032.64
9061.03
9089.42
9117.8
9146.19
9174.58
9202.96
9238.61
9274.26
9309.92
9345.57
9381.22
9416.87
9443.68
9470.5
9497.32
9524.13
9550.95
9577.76
9610.31
9642.85
9675.39
9707.94
9740.48
9773.02
9806.99
9840.95
9874.91
9908.87
9942.83
9976.8
10020.97
10065.14
10109.31
10153.48
10197.65
10241.82
10281.3
10320.78
10360.26
10399.74
10439.22
10478.7
10509.59
10540.49
10571.38
10602.27
10633.17
10664.06
10700.61
10737.16
10773.71
10810.25
10846.8
10883.35
10909.8
10936.24
10962.69
10989.14
11015.59
11042.03
11052.11
11062.19
11072.27
11082.35
11092.43
11102.51
11072.97
11043.44
11013.9
10984.37
10954.83
10925.3
10916.21
10907.13
10898.04
10888.95
10879.87
10870.78
10828.15
10785.52
10742.89
10700.26
10657.63
10615
10570.41
10525.82
10481.23
10436.64
10392.05
10347.46
10315.05
10282.65
10250.25
10217.85
10185.45
10153.05
10142.31
10131.56
10120.82
10110.07
10099.33
10088.59
10051.38
10014.17
9976.97
9939.76
9902.56
9865.35
9811.92
9758.5
9705.07
9651.64
9598.21
9544.78
9502.3
9459.83
9417.36
9374.88
9332.41
9289.94
9231.7
9173.45
9115.21
9056.97
8998.73
8940.49
8898.63
8856.76
8814.89
8773.03
8731.16
8689.29
8638.34
8587.39
8536.44
8485.49
8434.54
8383.58
8330.94
8278.29
8225.65
8173
8120.36
8067.71
8026.42
7985.13
7943.84
7902.55
7861.25
7819.96
7769.97
7719.98
7669.99
7619.99
7570
7520.01
7468.62
7417.22
7365.83
7314.44
7263.04
7211.65
7161.15
7110.65
7060.15
7009.65
6959.15
6908.65
6869.44
6830.24
6791.03
6751.82
6712.61
6673.4
6652.01
6630.62
6609.22
6587.83
6566.44
6545.04
6526.93
6508.82
6490.71
6472.6
6454.49
6436.37
6431.55
6426.73
6421.9
6417.08
6412.26
6407.43
6404.22
6401.01
6397.79
6394.58
6391.37
6388.16
6392.21
6396.26
6400.32
6404.37
6408.42
6412.47
6413.6
6414.72
6415.84
6416.96
6418.09
6419.21
6435.84
6452.48
6469.11
6485.74
6502.38
6519.01
6539.76
6560.51
6581.26
6602
6622.75
6643.5
6686.53
6729.57
6772.61
6815.64
6858.68
6901.71
6955.86
7010.01
7064.16
7118.3
7172.45
7226.6
7286.36
7346.13
7405.89
7465.66
7525.42
7585.19
7645.93
7706.68
7767.43
7828.18
7888.92
7949.67
8024.11
8098.55
8172.99
8247.42
8321.86
8396.3
8453.84
8511.39
8568.93
8626.48
8684.02
8741.57
8794.99
8848.41
8901.83
8955.26
9008.68
9062.1
9108.62
9155.15
9201.67
9248.19
9294.71
9341.23
9394.86
9448.49
9502.13
9555.76
9609.39
9663.02
9686.85
9710.69
9734.52
9758.35
9782.19
9806.02
9827.16
9848.3
9869.43
9890.57
9911.71
9932.85
9944.86
9956.87
9968.88
9980.9
9992.91
10004.92
10023.34
10041.77
10060.19
10078.61
10097.04
10115.46
10121.71
10127.96
10134.21
10140.46
10146.71
10152.96
10135.36
10117.77
10100.18
10082.59
10064.99
10047.4
10026.31
10005.23
9984.14
9963.05
9941.97
9920.88
9883.11
9845.33
9807.56
9769.78
9732.01
9694.24
9670.35
9646.47
9622.59
9598.71
9574.83
9550.95
9531.65
9512.35
9493.05
9473.75
9454.46
9435.16
9411.86
9388.55
9365.25
9341.95
9318.65
9295.35
9263.6
9231.86
9200.11
9168.37
9136.62
9104.88
9085.57
9066.26
9046.95
9027.64
9008.33
8989.02
8949.78
8910.54
8871.3
8832.06
8792.82
8753.58
8727.98
8702.39
8676.8
8651.21
8625.62
8600.03
8553.95
8507.88
8461.8
8415.72
8369.64
8323.57
8273.71
8223.85
8173.99
8124.13
8074.27
8024.42
8000.99
7977.56
7954.13
7930.7
7907.28
7883.85
7867.73
7851.61
7835.48
7819.36
7803.24
7787.12
7763.52
7739.92
7716.31
7692.71
7669.11
7645.51
7617.96
7590.41
7562.87
7535.32
7507.77
7480.23
7458.58
7436.94
7415.29
7393.65
7372
7350.36
7324.67
7298.98
7273.29
7247.6
7221.91
7196.22
7177.2
7158.18
7139.15
7120.13
7101.11
7082.09
7055.97
7029.85
7003.73
6977.61
6951.5
6925.38
6894.28
6863.18
6832.08
6800.98
6769.88
6738.78
6715.31
6691.84
6668.38
6644.91
6621.44
6597.98
6572.12
6546.26
6520.41
6494.55
6468.69
6442.83
6406.74
6370.65
6334.56
6298.47
6262.38
6226.29
6193.21
6160.13
6127.04
6093.96
6060.88
6027.79
6002.85
5977.91
5952.97
5928.03
5903.09
5878.15
5859.61
5841.06
5822.51
5803.97
5785.42
5766.88
5759.86
5752.85
5745.84
5738.82
5731.81
5724.8
5722.97
5721.13
5719.3
5717.47
5715.64
5713.81
5710.91
5708.02
5705.13
5702.24
5699.34
5696.45
5701.92
5707.39
5712.85
5718.32
5723.79
5729.26
5734.85
5740.44
5746.04
5751.63
5757.22
5762.81
5770.14
5777.47
5784.8
5792.13
5799.46
5806.79
5814.28
5821.77
5829.26
5836.75
5844.24
5851.73
5871.86
5891.99
5912.13
5932.26
5952.39
5972.52
5991.61
6010.71
6029.8
6048.89
6067.99
6087.08
6111.66
6136.25
6160.83
6185.41
6209.99
6234.57
6263.32
6292.07
6320.82
6349.57
6378.32
6407.07
6428.22
6449.38
6470.53
6491.68
6512.83
6533.98
6550.23
6566.49
6582.74
6598.99
6615.24
6631.49
6638.88
6646.27
6653.66
6661.05
6668.44
6675.82
6674.55
6673.27
6671.99
6670.72
6669.44
6668.16
6665.08
6662
6658.91
6655.83
6652.75
6649.66
6644.78
6639.89
6635
6630.11
6625.22
6620.33
6610.59
6600.85
6591.11
6581.37
6571.63
6561.9
6556.54
6551.19
6545.84
6540.49
6535.14
6529.79
6525.31
6520.83
6516.35
6511.87
6507.39
6502.9
6494.95
6486.99
6479.03
6471.07
6463.11
6455.15
6455.66
6456.16
6456.67
6457.18
6457.69
6458.19
6459.27
6460.34
6461.42
6462.49
6463.57
6464.64
6475.9
6487.16
6498.42
6509.68
6520.93
6532.19
6547.36
6562.53
6577.7
6592.87
6608.04
6623.21
6635.37
6647.53
6659.69
6671.86
6684.02
6696.18
6716.05
6735.91
6755.77
6775.63
6795.5
6815.36
6836.33
6857.3
6878.27
6899.24
6920.21
6941.18
6970.33
6999.49
7028.64
7057.8
7086.95
7116.11
7128.7
7141.3
7153.9
7166.49
7179.09
7191.69
7201.07
7210.46
7219.85
7229.24
7238.63
7248.02
7247.83
7247.63
7247.43
7247.23
7247.04
7246.84
7240.59
7234.33
7228.08
7221.82
7215.57
7209.32
7206.53
7203.74
7200.95
7198.17
7195.38
7192.59
7191.27
7189.95
7188.63
7187.31
7185.98
7184.66
7172.78
7160.9
7149.03
7137.15
7125.27
7113.39
7089.99
7066.59
7043.2
7019.8
6996.4
6973
6956.03
6939.06
6922.09
6905.12
6888.14
6871.17
6852.17
6833.17
6814.17
6795.17
6776.17
6757.17
6741.86
6726.55
6711.23
6695.92
6680.61
6665.29
6636.65
6608.01
6579.36
6550.72
6522.08
6493.43
6466.14
6438.84
6411.54
6384.25
6356.95
6329.65
6311.15
6292.64
6274.14
6255.64
6237.13
6218.63
6202.9
6187.18
6171.46
6155.74
6140.02
6124.3
6108.65
6093
6077.35
6061.7
6046.05
6030.4
5998.18
5965.95
5933.72
5901.5
5869.27
5837.04
5815.09
5793.13
5771.18
5749.22
5727.27
5705.31
5696.3
5687.28
5678.27
5669.26
5660.24
5651.23
5644.56
5637.9
5631.23
5624.57
5617.91
5611.24
5615.96
5620.69
5625.41
5630.14
5634.86
5639.58
5649.64
5659.69
5669.75
5679.8
5689.86
5699.91
5728.37
5756.83
5785.3
5813.76
5842.22
5870.68
5903.91
5937.13
5970.36
6003.59
6036.81
6070.04
6120
6169.95
6219.91
6269.87
6319.82
6369.78
6418.79
6467.8
6516.82
6565.83
6614.84
6663.85
6702.7
6741.55
6780.4
6819.25
6858.1
6896.94
6936.05
6975.15
7014.25
7053.36
7092.46
7131.57
7164.57
7197.57
7230.58
7263.58
7296.59
7329.59
7355.85
7382.11
7408.37
7434.63
7460.88
7487.14
7519.49
7551.83
7584.17
7616.52
7648.86
7681.2
7693.44
7705.68
7717.91
7730.15
7742.39
7754.62
7749.48
7744.34
7739.19
7734.05
7728.9
7723.76
7729.09
7734.43
7739.76
7745.09
7750.43
7755.76
7748.45
7741.14
7733.83
7726.52
7719.21
7711.9
7714.89
7717.88
7720.87
7723.86
7726.85
7729.84
7736.24
7742.64
7749.03
7755.43
7761.82
7768.22
7767.66
7767.1
7766.55
7765.99
7765.43
7764.87
7772.03
7779.19
7786.35
7793.51
7800.67
7807.83
7804.44
7801.05
7797.66
7794.28
7790.89
7787.5
7790.38
7793.26
7796.14
7799.02
7801.9
7804.77
7805.55
7806.32
7807.1
7807.87
7808.65
7809.42
7815.44
7821.46
7827.48
7833.5
7839.51
7845.53
7860.86
7876.19
7891.53
7906.86
7922.19
7937.52
7947.39
7957.27
7967.15
7977.02
7986.9
7996.77
8004.37
8011.98
8019.58
8027.18
8034.78
8042.39
8053.93
8065.47
8077.01
8088.55
8100.1
8111.64
8126.04
8140.43
8154.83
8169.23
8183.63
8198.02
8182.17
8166.32
8150.47
8134.62
8118.76
8102.91
8107.38
8111.84
8116.31
8120.78
8125.24
8129.71
8110.79
8091.87
8072.94
8054.02
8035.1
8016.18
8005.72
7995.26
7984.8
7974.34
7963.88
7953.42
7945.43
7937.45
7929.47
7921.49
7913.51
7905.53
7905.39
7905.25
7905.11
7904.96
7904.82
7904.68
7880.05
7855.42
7830.79
7806.16
7781.52
7756.89
7728.11
7699.32
7670.53
7641.74
7612.96
7584.17
7574.86
7565.55
7556.24
7546.93
7537.62
7528.3
7504.61
7480.91
7457.21
7433.51
7409.81
7386.11
7377.86
7369.62
7361.37
7353.12
7344.87
7336.62
7319.18
7301.75
7284.31
7266.87
7249.44
7232
7206.93
7181.86
7156.8
7131.73
7106.66
7081.59
7054.39
7027.18
6999.97
6972.77
6945.56
6918.35
6892.98
6867.61
6842.24
6816.87
6791.5
6766.13
6735.01
6703.89
6672.77
6641.66
6610.54
6579.42
6542.96
6506.51
6470.05
6433.59
6397.13
6360.67
6321.85
6283.03
6244.2
6205.38
6166.56
6127.74
6105.05
6082.36
6059.67
6036.98
6014.29
5991.6
5985.46
5979.32
5973.18
5967.04
5960.91
5954.77
5955.86
5956.96
5958.06
5959.16
5960.25
5961.35
5971
5980.65
5990.29
5999.94
6009.59
6019.23
6038.43
6057.62
6076.81
6096.01
6115.2
6134.4
6162.24
6190.08
6217.93
6245.77
6273.61
6301.46
6358.17
6414.89
6471.6
6528.32
6585.03
6641.74
6686.58
6731.41
6776.24
6821.07
6865.91
6910.74
6960.85
7010.97
7061.08
7111.19
7161.31
7211.42
7252.56
7293.7
7334.85
7375.99
7417.13
7458.27
7500.59
7542.9
7585.21
7627.53
7669.84
7712.15
7743.61
7775.07
7806.53
7837.98
7869.44
7900.9
7922.8
7944.7
7966.6
7988.5
8010.4
8032.3
8036.23
8040.16
8044.09
8048.02
8051.95
8055.89
8065.08
8074.27
8083.47
8092.66
8101.86
8111.05
8121.61
8132.17
8142.73
8153.3
8163.86
8174.42
8180.3
8186.19
8192.07
8197.96
8203.84
8209.72
8221.68
8233.64
8245.59
8257.55
8269.51
8281.47
8295.07
8308.67
8322.27
8335.87
8349.47
8363.07
8384.99
8406.91
8428.84
8450.76
8472.68
8494.61
8509.23
8523.85
8538.47
8553.09
8567.71
8582.33
8608.93
8635.53
8662.13
8688.72
8715.32
8741.92
8756.26
8770.6
8784.93
8799.27
8813.61
8827.95
8860.45
8892.95
8925.45
8957.95
8990.45
9022.95
9056.66
9090.38
9124.1
9157.82
9191.54
9225.25
9272.37
9319.49
9366.61
9413.72
9460.84
9507.96
9552.36
9596.76
9641.16
9685.56
9729.96
9774.36
9793.55
9812.73
9831.92
9851.1
9870.29
9889.48
9889.4
9889.32
9889.23
9889.15
9889.07
9888.99
9883.85
9878.7
9873.56
9868.41
9863.27
9858.12
9813.63
9769.15
9724.66
9680.17
9635.68
9591.2
9581.79
9572.39
9562.99
9553.59
9544.19
9534.79
9492.45
9450.12
9407.79
9365.46
9323.13
9280.8
9260.89
9240.98
9221.06
9201.15
9181.24
9161.33
9132.27
9103.21
9074.15
9045.09
9016.03
8986.97
8963.02
8939.06
8915.11
8891.15
8867.2
8843.25
8801.34
8759.44
8717.54
8675.64
8633.74
8591.84
8533.08
8474.31
8415.55
8356.79
8298.03
8239.27
8205.86
8172.44
8139.03
8105.62
8072.21
8038.79
7993.91
7949.02
7904.13
7859.24
7814.36
7769.47
7743.89
7718.31
7692.73
7667.16
7641.58
7616
7585.34
7554.68
7524.03
7493.37
7462.71
7432.05
7394.42
7356.78
7319.15
7281.52
7243.88
7206.25
7189.15
7172.05
7154.95
7137.85
7120.75
7103.65
7065.21
7026.77
6988.33
6949.88
6911.44
6873
6845.12
6817.24
6789.35
6761.47
6733.59
6705.71
6657.51
6609.32
6561.13
6512.93
6464.74
6416.54
6385.81
6355.07
6324.33
6293.59
6262.86
6232.12
6216.66
6201.2
6185.74
6170.28
6154.81
6139.35
6124.89
6110.43
6095.97
6081.5
6067.04
6052.58
6049.64
6046.69
6043.75
6040.81
6037.87
6034.93
6045.24
6055.56
6065.88
6076.2
6086.51
6096.83
6123.92
6151.01
6178.11
6205.2
6232.29
6259.38
6284.75
6310.11
6335.48
6360.85
6386.21
6411.58
6456.5
6501.43
6546.35
6591.27
6636.2
6681.12
6737.52
6793.93
6850.33
6906.73
6963.14
7019.54
7065.22
7110.91
7156.59
7202.27
7247.95
7293.64
7333.06
7372.49
7411.91
7451.34
7490.77
7530.19
7565.46
7600.74
7636.01
7671.29
7706.56
7741.83
7756.84
7771.85
7786.86
7801.86
7816.87
7831.88
7858.48
7885.08
7911.67
7938.27
7964.87
7991.47
8027.48
8063.49
8099.5
8135.52
8171.53
8207.54
8226.9
8246.26
8265.61
8284.97
8304.33
8323.69
8349.52
8375.36
8401.2
8427.03
8452.87
8478.71
8497.22
8515.74
8534.25
8552.76
8571.28
8589.79
8609.03
8628.27
8647.51
8666.75
8685.99
8705.23
8713.48
8721.74
8729.99
8738.24
8746.5
8754.75
8765.66
8776.56
8787.47
8798.38
8809.29
8820.19
8842.91
8865.63
8888.35
8911.07
8933.79
8956.51
8977.06
8997.61
9018.16
9038.72
9059.27
9079.82
9086.74
9093.67
9100.59
9107.52
9114.44
9121.36
9133.61
9145.87
9158.12
9170.37
9182.62
9194.87
9208.13
9221.39
9234.66
9247.92
9261.19
9274.45
9277.5
9280.55
9283.6
9286.66
9289.71
9292.76
9300.49
9308.22
9315.95
9323.68
9331.41
9339.14
9346.16
9353.17
9360.19
9367.21
9374.22
9381.24
9375.22
9369.2
9363.18
9357.17
9351.15
9345.13
9335.67
9326.21
9316.76
9307.3
9297.84
9288.38
9254.26
9220.14
9186.02
9151.9
9117.78
9083.66
9059.47
9035.28
9011.09
8986.9
8962.7
8938.51
8907.05
8875.58
8844.11
8812.65
8781.18
8749.72
8724.31
8698.91
8673.51
8648.1
8622.7
8597.3
8581.82
8566.35
8550.88
8535.41
8519.94
8504.46
8502.54
8500.62
8498.71
8496.79
8494.87
8492.95
8464.33
8435.71
8407.09
8378.47
8349.85
8321.23
8275.34
8229.46
8183.57
8137.68
8091.8
8045.91
8013.58
7981.25
7948.92
7916.59
7884.26
7851.93
7820.69
7789.46
7758.23
7726.99
7695.76
7664.53
7639.02
7613.5
7587.99
7562.47
7536.96
7511.45
7488.47
7465.49
7442.51
7419.53
7396.55
7373.57
7347.59
7321.62
7295.65
7269.68
7243.71
7217.74
7194.15
7170.56
7146.97
7123.38
7099.79
7076.2
7051.36
7026.51
7001.67
6976.83
6951.98
6927.14
6895.2
6863.27
6831.33
6799.4
6767.46
6735.52
6683.89
6632.26
6580.63
6529
6477.37
6425.74
6396.74
6367.74
6338.74
6309.74
6280.74
6251.74
6232.73
6213.73
6194.72
6175.72
6156.72
6137.71
6130.98
6124.25
6117.51
6110.78
6104.05
6097.32
6097.04
6096.77
6096.49
6096.22
6095.95
6095.67
6100.04
6104.41
6108.77
6113.14
6117.5
6121.87
6148.12
6174.36
6200.61
6226.85
6253.1
6279.35
6300.94
6322.53
6344.12
6365.71
6387.31
6408.9
6456.99
6505.09
6553.19
6601.28
6649.38
6697.48
6750.71
6803.94
6857.17
6910.39
6963.62
7016.85
7061.74
7106.63
7151.52
7196.41
7241.3
7286.19
7328.8
7371.41
7414.01
7456.62
7499.22
7541.83
7575.67
7609.52
7643.36
7677.21
7711.05
7744.9
7762.19
7779.48
7796.77
7814.06
7831.35
7848.64
7858.57
7868.51
7878.45
7888.39
7898.32
7908.26
7913.84
7919.43
7925.01
7930.59
7936.18
7941.76
7946.4
7951.03
7955.66
7960.3
7964.93
7969.56
7966.33
7963.1
7959.88
7956.65
7953.42
7950.19
7945.56
7940.93
7936.3
7931.67
7927.04
7922.41
7922.53
7922.64
7922.76
7922.88
7922.99
7923.11
7916.03
7908.96
7901.88
7894.8
7887.72
7880.64
7878.88
7877.11
7875.35
7873.58
7871.82
7870.05
7872.4
7874.75
7877.09
7879.44
7881.79
7884.13
7882.71
7881.29
7879.87
7878.45
7877.03
7875.61
7883.55
7891.48
7899.42
7907.36
7915.29
7923.23
7944.14
7965.06
7985.97
8006.88
8027.8
8048.71
8060.61
8072.52
8084.42
8096.32
8108.23
8120.13
8130.46
8140.78
8151.11
8161.43
8171.76
8182.08
8189.41
8196.73
8204.06
8211.39
8218.72
8226.04
8240.75
8255.46
8270.17
8284.87
8299.58
8314.29
8323.7
8333.12
8342.53
8351.95
8361.36
8370.78
8385.48
8400.19
8414.9
8429.6
8444.31
8459.01
8451.14
8443.27
8435.4
8427.53
8419.67
8411.8
8408.4
8405.01
8401.62
8398.23
8394.84
8391.44
8380.53
8369.61
8358.69
8347.77
8336.86
8325.94
8309.38
8292.83
8276.27
8259.71
8243.16
8226.6
8222.6
8218.61
8214.61
8210.61
8206.61
8202.61
8190.29
8177.97
8165.65
8153.33
8141.01
8128.69
8090.46
8052.24
8014.01
7975.79
7937.56
7899.34
7860
7820.66
7781.32
7741.98
7702.65
7663.31
7655.96
7648.61
7641.26
7633.91
7626.57
7619.22
7590.28
7561.35
7532.41
7503.48
7474.55
7445.61
7438.73
7431.84
7424.96
7418.08
7411.19
7404.31
7372.35
7340.4
7308.44
7276.48
7244.53
7212.57
7195.05
7177.53
7160.01
7142.5
7124.98
7107.46
7080.02
7052.59
7025.15
6997.72
6970.28
6942.84
6914.9
6886.95
6859
6831.06
6803.11
6775.17
6744.94
6714.71
6684.48
6654.26
6624.03
6593.8
6550.28
6506.75
6463.22
6419.69
6376.17
6332.64
6306.68
6280.71
6254.75
6228.78
6202.82
6176.85
6157.39
6137.92
6118.45
6098.99
6079.52
6060.05
6054.89
6049.72
6044.56
6039.39
6034.23
6029.06
6024.42
6019.78
6015.14
6010.5
6005.86
6001.23
6008.47
6015.72
6022.96
6030.21
6037.46
6044.7
6074.11
6103.52
6132.93
6162.34
6191.75
6221.16
6249.65
6278.14
6306.62
6335.11
6363.6
6392.09
6442.95
6493.81
6544.68
6595.54
6646.4
6697.27
6747.07
6796.87
6846.67
6896.47
6946.27
6996.07
7043.99
7091.91
7139.82
7187.74
7235.65
7283.57
7323.72
7363.87
7404.02
7444.16
7484.31
7524.46
7553.85
7583.24
7612.63
7642.02
7671.41
7700.8
7714.47
7728.15
7741.82
7755.5
7769.18
7782.85
7794.54
7806.23
7817.92
7829.62
7841.31
7853
7864.34
7875.68
7887.02
7898.35
7909.69
7921.03
7932.8
7944.58
7956.35
7968.12
7979.9
7991.67
8010.49
8029.3
8048.12
8066.93
8085.75
8104.56
8105.24
8105.91
8106.59
8107.26
8107.93
8108.61
8120.28
8131.95
8143.62
8155.28
8166.95
8178.62
8189.96
8201.29
8212.62
8223.95
8235.29
8246.62
8268.26
8289.91
8311.55
8333.19
8354.83
8376.47
8400.6
8424.73
8448.86
8472.99
8497.11
8521.24
8564.92
8608.6
8652.28
8695.96
8739.64
8783.32
8834.37
8885.43
8936.48
8987.53
9038.58
9089.63
9091.07
9092.51
9093.95
9095.38
9096.82
9098.26
9078.42
9058.57
9038.72
9018.88
8999.03
8979.19
8973.07
8966.96
8960.85
8954.74
8948.63
8942.52
8939.94
8937.35
8934.76
8932.17
8929.59
8927
8920.33
8913.65
8906.98
8900.3
8893.63
8886.95
8888.91
8890.86
8892.82
8894.77
8896.73
8898.68
8890.17
8881.67
8873.16
8864.65
8856.14
8847.63
8825.21
8802.79
8780.38
8757.96
8735.54
8713.12
8703.35
8693.58
8683.81
8674.04
8664.27
8654.5
